地區,大廈名單,最後個案居住日期,相關疑似/確診個案
觀塘,坪石邨商場 富港酒家 (非住宅),15/07/2020,"1414, 1710, 1869, 2094"
觀塘,坪石邨商場 富港酒家 (非住宅),15/7/2020,"1414, 1710, 1869, 2094"
觀塘,坪石邨平台 富港酒家 (非住宅),13/07/2020,1869
觀塘,坪石邨玉石樓 (非住宅),16/07/2020,"1597, 1904"
觀塘,坪石邨玉石樓 (非住宅),16/07/2020,1904
觀塘,坪石邨玉石樓 (非住宅),16/7/2020,"1597, 1904"
觀塘,坪石邨玉石樓 彬記粥麵美食 (非住宅),04/07/2020,"1269, 1283, 1291, 1297, 1322, 1361, 1388, 1414, 1456, 1457, 1728, 1752, 1904"
觀塘,坪石邨玉石樓 彬記粥麵美食 (非住宅),04/07/2020,"1269, 1283, 1291, 1297, 1322, 1361, 1388, 1414, 1456, 1457, 1752, 1728, 1904"
觀塘,坪石邨玉石樓 彬記粥麵美食 (非住宅),4/7/2020,"1269, 1283, 1291, 1297, 1322, 1361, 1388, 1414, 1456, 1457, 1752, 1728, 1904"
觀塘,坪石邨玉石樓,,1305
觀塘,坪石邨紅石樓,,1414
觀塘,坪石邨翠石樓,,1903
觀塘,坪石邨藍石樓 (非住宅),13/07/2020,1710
觀塘,坪石邨藍石樓 (非住宅),13/7/2020,1710
觀塘,坪石邨藍石樓,,1904
觀塘,坪石邨藍石樓,,2341
觀塘,坪石邨街市 (非住宅),15/07/2020,"1455, 1710"
觀塘,坪石邨街市 (非住宅),15/7/2020,"1455, 1710"
觀塘,坪石邨金石樓,,2113
觀塘,坪石邨鑽石樓 (非住宅),19/07/2020,1904
觀塘,坪石邨鑽石樓 (非住宅),19/7/2020,1904
觀塘,坪石邨黃石樓,,1854
觀塘,壹亞太中心 海港酒家 (非住宅),11/07/2020,1586
觀塘,壹亞太中心 海港酒家 (非住宅),11/7/2020,1586
觀塘,大本營 Euro go go (非住宅),18/07/2020,1781
觀塘,大本營 薩莉亞餐廳 (非住宅),18/07/2020,1781
觀塘,安泰商場 (非住宅),09/07/2020,1547
觀塘,安泰大樓,,2574
觀塘,安泰邨和泰樓,,1547
觀塘,安泰邨智泰樓,,1871
觀塘,安達邨善達樓,,1877
觀塘,安達邨善達樓,,2283
觀塘,安達邨孝達樓,,1376
觀塘,安達邨愛達樓,,2499
觀塘,安達邨禮達樓,,1289
觀塘,安達邨謙達樓,,2340
觀塘,宏利大樓 (非住宅),13/07/2020,1747
觀塘,宏利大樓 (非住宅),13/7/2020,1747
觀塘,宏利金融中心 (非住宅),11/07/2020,1867
觀塘,宏利金融中心 (非住宅),11/7/2020,1867
觀塘,宏利金融中心Ａ座 (非住宅),19/07/2020,1920
觀塘,宏天廣場 (非住宅),20/07/2020,1959
觀塘,宏天廣場 (非住宅),20/7/2020,1959
觀塘,官塘立成大廈 大師傅粥品 (非住宅),23/07/2020,2450
觀塘,定富街4-24號 豬嘜車仔麵 (非住宅),07/07/2020,1329
觀塘,容鳳書紀念中心 (非住宅),11/07/2020,1596
觀塘,容鳳書紀念中心 (非住宅),11/7/2020,1596
觀塘,富利工業大廈 深仔記 (非住宅),10/07/2020,1615
觀塘,富利工業大廈 深仔記 (非住宅),10/7/2020,1615
觀塘,富洋工業中心 (非住宅),07/07/2020,1611
觀塘,寶珮苑,,2124
觀塘,寶珮苑寶瑤閣,,2776
觀塘,寶珮苑寶瑤閣,,2777
觀塘,寶珮苑寶瑤閤,,2124
觀塘,寶珮苑寶翠閣,,2833
觀塘,寶珮苑寶翠閣,,2849
觀塘,寶達商埸 (非住宅),15/07/2020,2498
觀塘,寶達邨達佳樓,,2498
觀塘,寶達邨達怡樓,,1595
觀塘,展華樓 (非住宅),15/07/2020,1787
觀塘,展華樓 (非住宅),15/7/2020,1787
觀塘,平田商場 百分百餐廳 (非住宅),18/07/2020,1781
觀塘,平田邨平信樓 (非住宅),08/07/2020,1558
觀塘,平田邨平真樓,,2103
觀塘,康柏苑龍柏閣,,1781
觀塘,康盈苑,,1969
觀塘,康華苑宏康閣A座,,1439
觀塘,廣田商場 大家樂 (非住宅),18/07/2020,1781
觀塘,彩德商場 (非住宅),17/07/2020,2320
觀塘,彩德商場 龍記餐廳 (非住宅),19/07/2020,1792
觀塘,彩德商場 龍記餐廳 (非住宅),19/7/2020,1792
觀塘,彩德邨彩亮樓,,2853
觀塘,彩德邨彩仁樓,,2004
觀塘,彩德邨彩仁樓,,2369
觀塘,彩德邨彩仁樓,,2691
觀塘,彩德邨彩敬樓,,2320
觀塘,彩德邨彩誠樓,,1962
觀塘,彩盈商場 銀龍粥麵餐廳 (非住宅),10/07/2020,1475
觀塘,彩盈商場 銀龍粥麵餐廳 (非住宅),10/7/2020,1475
觀塘,彩盈邨盈樂樓,,2467
觀塘,彩盈邨盈樂樓,,2578
觀塘,彩盈邨盈順樓,,2523
觀塘,彩福邨彩善樓,,1792
觀塘,彩福邨彩善樓,,2328
觀塘,彩福邨彩樂樓 (非住宅),10/07/2020,1475
觀塘,彩福邨彩樂樓 (非住宅),10/7/2020,1475
觀塘,彩福邨彩歡樓,,1321
觀塘,彩福邨彩歡樓,,1578
觀塘,彩虹彩德商場 龍順軒海鮮酒家 (非住宅),12/07/2020,1578
觀塘,彩虹彩德商場 龍順軒海鮮酒家 (非住宅),12/7/2020,1578
觀塘,德朗邨德瑞樓,,2448
觀塘,德田街巿 (非住宅),18/07/2020,1805
觀塘,德田街巿 (非住宅),18/7/2020,1805
觀塘,德田邨德盛樓,,1805
觀塘,德田邨德禮樓,,1747
觀塘,德田邨德義樓,,2544
觀塘,德福大廈 (非住宅),11/07/2020,1710
觀塘,德福廣場 (非住宅),17/07/2020,"1710, 2044"
觀塘,德福廣場 (非住宅),17/7/2020,"1710, 2044"
觀塘,德福廣場 (非住宅),23/07/2020,"1710, 2044, 2345"
觀塘,德福廣場一期 麥當勞 (非住宅),22/07/2020,2165
觀塘,德福廣場一期 麥當勞 (非住宅),22/7/2020,2165
觀塘,德福廣場二期 無印良品 (非住宅),07/07/2020,1611
觀塘,德福花園D座,,1856
觀塘,德福花園D座,,2472
觀塘,德福花園D座,,2798
觀塘,怡生工業中心 (非住宅),19/07/2020,1792
觀塘,怡生工業中心 (非住宅),19/7/2020,1792
觀塘,悦品海景酒店,,2524
觀塘,成業工業大廈 海潮食堂 (非住宅),17/07/2020,2011
觀塘,成業工業大廈 海潮食堂 (非住宅),19/07/2020,"1792, 2011"
觀塘,成業工業大廈 海潮食堂 (非住宅),19/7/2020,"1792, 2011"
觀塘,成運工業大廈 泰坊 (非住宅),18/07/2020,1744
觀塘,成運工業大廈 泰坊 (非住宅),18/7/2020,1744
觀塘,時運工業大廈 (非住宅),12/07/2020,1615
觀塘,時運工業大廈 (非住宅),12/7/2020,1615
觀塘,晨光大廈,,2308
觀塘,曉光閣,,2031
觀塘,曉光閣,,2623
觀塘,楊耀松第五工業大廈 (非住宅),17/07/2020,1687
觀塘,楊耀松第五工業大廈 (非住宅),17/7/2020,1687
觀塘,業運工業大廈,,2376
觀塘,業運工業大廈,,2603
觀塘,樂華北邨立華樓,,1853
觀塘,樂華南邨安華樓,,2525
觀塘,樂華南邨安華樓,,2709
觀塘,樂雅苑雅意閣,,2845
觀塘,油塘中心2座,,2809
觀塘,油塘邨榮塘樓,,2647
觀塘,油塘邨榮塘樓,,2656
觀塘,油塘邨榮塘樓,,2839
觀塘,油塘邨美塘樓,,2141
觀塘,油塘邨美塘樓,,2173
觀塘,油塘邨美塘樓,,2425
觀塘,油塘邨華塘樓,,2030
觀塘,油塘邨貴塘樓,,1973
觀塘,油塘鯉魚門邨鯉意樓,,1396
觀塘,油美苑濤美閣,,2164
觀塘,油美苑灝美閣,,2610
觀塘,油翠苑溢美閣,,2454
觀塘,油翠苑溢美閣,,2829
觀塘,油麗邨康麗樓,,1967
觀塘,油麗邨秀麗樓,,2526
觀塘,油麗邨雍麗樓,,1672
觀塘,油麗邨雍麗樓,,1742
觀塘,油麗邨雍麗樓,,1921
觀塘,淘大商場三期 (非住宅),19/07/2020,1856
觀塘,淘大商場三期 (非住宅),19/7/2020,1856
觀塘,清水灣道8號 匯八坊 (非住宅),16/07/2020,"1322, 1597, 1710, 1869"
觀塘,清水灣道8號 匯八坊 (非住宅),16/07/2020,"1322, 1597, 1710, 1869, 2094"
觀塘,清水灣道8號 匯八坊 (非住宅),16/7/2020,"1322, 1597, 1710, 1869, 2094"
觀塘,清水灣道8號 匯八坊商場 (非住宅),10/07/2020,"1322, 1597"
觀塘,清水灣道8號匯八坊 大家樂 (非住宅),16/07/2020,"1394, 1523, 1624, 1904"
觀塘,清水灣道8號匯八坊 大家樂 (非住宅),16/7/2020,"1394, 1523, 1624, 1904"
觀塘,清水灣道8號匯八坊商場 (非住宅),16/07/2020,"1322, 1710"
觀塘,清水灣道8號匯八坊商場 大家樂 (非住宅),16/07/2020,"1394, 1523, 1624, 1904"
觀塘,溢財中心 (非住宅),18/07/2020,1781
觀塘,滙景廣場 大家樂 (非住宅),11/07/2020,1738
觀塘,滙景廣場 大家樂 (非住宅),11/7/2020,1738
觀塘,牛頭角上邨常滿樓,,2666
觀塘,牛頭角上邨常滿樓,,2681
觀塘,牛頭角下邨貴新樓,,2413
觀塘,牛頭角公廁浴室 (非住宅),19/07/2020,1884
觀塘,牛頭角公廁浴室 (非住宅),19/7/2020,1884
觀塘,牛頭角樂華(南)邨敏華樓,,1787
觀塘,牛頭角街巿 (非住宅),19/07/2020,1853
觀塘,牛頭角街巿 (非住宅),19/7/2020,1853
觀塘,玉蓮臺2座,,2450
觀塘,琼林大廈,,2594
觀塘,瑞和街市政大廈 (非住宅),17/07/2020,2124
觀塘,瑞和街市政大廈 (非住宅),17/7/2020,2124
觀塘,瑞和街市政大廈 (非住宅),19/07/2020,"1512, 1672, 1802, 1884"
觀塘,瑞和街市政大廈 (非住宅),19/07/2020,"1512, 1672, 1802, 1884, 2124"
觀塘,瑞和街市政大廈 (非住宅),19/7/2020,"1512, 1672, 1802, 1884"
觀塘,祥和苑和健閣,,1644
觀塘,福昌大廈 光榮冰室 (非住宅),11/07/2020,1738
觀塘,福昌大廈 光榮冰室 (非住宅),11/7/2020,1738
觀塘,秀茂坪商場 (非住宅),18/07/2020,"1863, 1865"
觀塘,秀茂坪商場 (非住宅),20/07/2020,"1863, 1865, 1897, 2031, 2035"
觀塘,秀茂坪商場 (非住宅),20/07/2020,"1863, 1865, 2031, 2035"
觀塘,秀茂坪商場 (非住宅),20/7/2020,"1863, 1865, 1897, 2031, 2035"
觀塘,秀茂坪商場 (非住宅),21/07/2020,"1863, 1865, 1897, 2031, 2035, 2071, 2623"
觀塘,秀茂坪邨秀慧樓,,2440
觀塘,秀茂坪邨秀慧樓,,2449
觀塘,秀茂坪邨秀景樓,,1972
觀塘,秀茂坪邨秀程樓,,1863
觀塘,秀茂坪邨秀程樓,,1865
觀塘,秀茂坪邨秀裕樓,,1897
觀塘,翠屏(北)邨翠楣樓,,2840
觀塘,翠屏(南)邨翠松樓,,2807
觀塘,翠屏(南)邨翠樂樓,,1512
觀塘,翠屏(南)邨翠樂樓,,1641
觀塘,翠屏北商場 (非住宅),12/07/2020,1512
觀塘,翠屏北商場 (非住宅),12/7/2020,1512
觀塘,翠屏北邨翠楣樓,,2079
觀塘,翠屏南邨翠松樓,,2573
觀塘,翠屏邨翠楠樓 (非住宅),13/07/2020,1940
觀塘,翠屏邨翠楠樓 (非住宅),13/7/2020,1940
觀塘,興運工業大廈 (非住宅),18/07/2020,1744
觀塘,興運工業大廈 (非住宅),18/7/2020,1744
觀塘,興達大廈,,2726
觀塘,花園大廈畫眉樓,,1548
觀塘,萬和花園大廈,,2362
觀塘,萬和花園大廈,,2799
觀塘,萬和花園大廈,,2800
觀塘,藍田南體育館 (非住宅),12/07/2020,1738
觀塘,藍田南體育館 (非住宅),12/7/2020,1738
觀塘,藍田地鐵站 (非住宅),12/07/2020,1439
觀塘,藍田地鐵站 (非住宅),12/7/2020,1439
觀塘,藍田綜合大樓 (非住宅),11/07/2020,1738
觀塘,藍田綜合大樓 (非住宅),11/7/2020,1738
觀塘,藍田邨藍暉樓,,1534
觀塘,藍田邨藍暉樓,,1976
觀塘,藍田邨藍蔚樓,,1966
觀塘,裕民中心3座,,1570
觀塘,觀塘帝盛酒店,,1469
觀塘,觀塘帝盛酒店,,2805
觀塘,觀塘廣場 龍寶酒家 (非住宅),12/07/2020,1765
觀塘,觀塘廣場 龍寶酒家 (非住宅),12/7/2020,1765
觀塘,觀塘廣場龍寶酒家 (非住宅),12/07/2020,1765
觀塘,觀塘晨星樓,,2158
觀塘,觀塘游泳池 (非住宅),14/07/2020,1689
觀塘,觀塘游泳池 (非住宅),14/7/2020,1689
觀塘,觀塘花園大廈喜鵲樓,,2680
觀塘,觀塘花園大廈燕子樓,,1802
觀塘,觀塘道382號 (非住宅),15/07/2020,1703
觀塘,觀塘道382號 (非住宅),15/7/2020,1703
觀塘,觀點中心 (非住宅),18/07/2020,1744
觀塘,觀點中心 (非住宅),18/7/2020,1744
觀塘,金龍園,,1905
觀塘,金龍園,,2168
觀塘,順利商場 茗港酒家 (非住宅),08/07/2020,1463
觀塘,順利紀律部隊宿舍5座,,2496
觀塘,順利紀律部隊宿舍商場 (非住宅),24/07/2020,2494
觀塘,順利邨利恆樓,,2135
觀塘,順天邨天柱樓,,1875
觀塘,順天邨天柱樓,,2011
觀塘,順天邨天榮樓,,2737
觀塘,順天邨天璣樓 (非住宅),18/07/2020,1875
觀塘,順安邨安頌樓,,1329
觀塘,順安邨安頌樓,,1463
觀塘,駱駝漆大廈 (非住宅),13/07/2020,1698
觀塘,駱駝漆大廈 (非住宅),13/7/2020,1698
觀塘,駱駝漆大廈第三座 泰麵 (非住宅),18/07/2020,2376
觀塘,高俊苑俊茂閣,,2832
觀塘,高翔苑高康閣,,2309
觀塘,鯉魚門廣場 (非住宅),18/07/2020,1868
觀塘,鯉魚門廣場 大快活 (非住宅),21/07/2020,2030
觀塘,麗晶商場 (非住宅),16/07/2020,1898
觀塘,麗晶商場 大快活 (非住宅),17/07/2020,1808
觀塘,麗晶商場 大快活 (非住宅),17/7/2020,1808
觀塘,麗晶商場 大快活 (非住宅),24/07/2020,"1808, 2448"
觀塘,麗晶花園1座,,1673
觀塘,麗晶花園1座,,1690
觀塘,麗晶花園21座 (非住宅),13/07/2020,1690
觀塘,麗晶花園21座 (非住宅),13/7/2020,1690
離島,國泰航空貨運站 (非住宅),23/07/2020,2314
離島,大嶼山收費廣場行政大樓 (非住宅),22/07/2020,"2208, 2392"
離島,富東邨東馬樓,,2087
離島,富豪機場酒店,,1914
離島,寶華園 (非住宅),06/07/2020,1664
離島,挪亞方舟 (非住宅),22/07/2020,2391
離島,東薈城 (非住宅),19/07/2020,"1879, 2012"
離島,東薈城 (非住宅),19/07/2020,1879
離島,東薈城 (非住宅),19/7/2020,"1879, 2012"
離島,東薈城 元氣壽司 (非住宅),07/07/2020,1377
離島,梅窩消防局 (非住宅),22/07/2020,2391
離島,海堤灣畔1座,,2088
離島,海堤灣畔1座,,2185
離島,滿東邨滿和樓,,1867
離島,滿東邨滿和樓,,1882
離島,滿東邨滿和樓,,1994
離島,滿東邨滿和樓,,1995
離島,竹篙灣消防局暨救護站 (非住宅),22/07/2020,2391
離島,索罟灣第一街27A號,,2755
離島,藍天海岸影岸.紅A座,,1333
離島,諾富特東薈城酒店 (非住宅),22/07/2020,2087
離島,諾富特東薈城酒店 (非住宅),22/7/2020,2087
離島,諾富特東薈城酒店,,2780
離島,長洲消防局 (非住宅),23/07/2020,2309
離島,長洲消防局 (非住宅),23/7/2020,2309
離島,香港國際機場一號客運大樓 (非住宅),17/07/2020,1754
離島,香港國際機場一號客運大樓 (非住宅),17/7/2020,1754
離島,香港天際萬豪酒店 (非住宅),14/07/2020,1576
離島,香港天際萬豪酒店 (非住宅),14/7/2020,1576
離島,香港天際萬豪酒店,,1576
黃大仙,Mikiki (非住宅),12/07/2020,1914
黃大仙,Mikiki (非住宅),20/07/2020,"1914, 2010"
黃大仙,Mikiki (非住宅),20/7/2020,"1914, 2010"
黃大仙,Mikiki 從心素食 (非住宅),12/07/2020,1639
黃大仙,Mikiki 從心素食 (非住宅),12/7/2020,1639
黃大仙,中華基督教會基慈小學 (非住宅),09/07/2020,1709
黃大仙,中華基督教會扶輪中學 (非住宅),06/07/2020,1295
黃大仙,仁愛大廈,,2882
黃大仙,佛教孔先洲紀念中學 (非住宅),16/07/2020,1637
黃大仙,佛教孔先洲紀念中學 (非住宅),16/7/2020,1637
黃大仙,啟德花園1座,,2010
黃大仙,啟德花園購物商場 (非住宅),20/07/2020,"1962, 2010"
黃大仙,啟德花園購物商場 (非住宅),20/07/2020,2010
黃大仙,啟德花園購物商場 (非住宅),20/7/2020,2010
黃大仙,嗇色園社會服務大樓 (非住宅),14/07/2020,"1589, 1841"
黃大仙,嗇色園社會服務大樓 (非住宅),14/07/2020,1841
黃大仙,嗇色園社會服務大樓 (非住宅),14/7/2020,1841
黃大仙,嘉峰臺商場 (非住宅),09/07/2020,1612
黃大仙,嘉華大廈,,1510
黃大仙,嘉諾撒小學(新蒲崗) (非住宅),16/07/2020,1637
黃大仙,嘉諾撒小學(新蒲崗) (非住宅),16/7/2020,1637
黃大仙,坪石邨翠石樓,,1869
黃大仙,坪石邨金石樓,,1710
黃大仙,坪石邨金石樓,,2094
黃大仙,大成街街市 (非住宅),13/07/2020,"1439, 1618"
黃大仙,大成街街市 (非住宅),15/07/2020,"1439,1599, 1618, 1757, 1914"
黃大仙,大成街街市 (非住宅),15/7/2020,"1439,1599, 1618, 1757, 1914"
黃大仙,大成街街市 (非住宅),16/07/2020,"1439,1599, 1618, 1757, 1914, 2423"
黃大仙,大有街26-28號 (非住宅),10/07/2020,1491
黃大仙,大有街26-28號 (非住宅),10/7/2020,1491
黃大仙,如意樓 (非住宅),17/07/2020,1779
黃大仙,如意樓 (非住宅),17/7/2020,1779
黃大仙,威豪花園2座,,2194
黃大仙,威豪花園第一座,,1394
黃大仙,宏景花園3座,,2510
黃大仙,富山邨富信樓,,1553
黃大仙,富山邨富信樓,,1618
黃大仙,富強苑富康閣 (非住宅),11/07/2020,1893
黃大仙,富強苑富康閣 (非住宅),11/7/2020,1893
黃大仙,富池徑1號 (非住宅),12/07/2020,1831
黃大仙,富池徑1號 (非住宅),12/7/2020,1831
黃大仙,富池徑1號 (非住宅),20/07/2020,"1831, 2113"
黃大仙,峻弦1座,,2569
黃大仙,峻弦1座,,2661
黃大仙,峻弦1座,,2675
黃大仙,峻弦3座,,2129
黃大仙,崇齡街19-21號 (非住宅),19/07/2020,1834
黃大仙,崇齡街19-21號 (非住宅),19/7/2020,1834
黃大仙,廣發大廈 (非住宅),11/07/2020,1639
黃大仙,廣發大廈 (非住宅),14/07/2020,"1639, 1862"
黃大仙,廣發大廈 (非住宅),14/7/2020,"1639, 1862"
黃大仙,廣發大廈 (非住宅),21/07/2020,"1639, 1862, 2187"
黃大仙,彩虹地鐵站 OK便利店 (非住宅),10/07/2020,1414
黃大仙,彩虹地鐵站 OK便利店 (非住宅),10/7/2020,1414
黃大仙,彩虹道街市熟食中心 (非住宅),17/07/2020,1962
黃大仙,彩虹邨 愛群快餐店 (非住宅),16/07/2020,1980
黃大仙,彩虹邨 愛群快餐店 (非住宅),16/7/2020,1980
黃大仙,彩虹邨丹鳳樓,,1449
黃大仙,彩虹邨丹鳳樓,,1597
黃大仙,彩虹邨白雪樓,,1735
黃大仙,彩虹邨碧海樓,,2766
黃大仙,彩虹邨翠瓊樓,,1467
黃大仙,彩虹邨翠瓊樓,,1468
黃大仙,彩虹邨翠瓊樓,,2009
黃大仙,彩虹邨翠瓊樓,,2032
黃大仙,彩虹邨翠瓊樓,,2446
黃大仙,彩虹邨翠瓊樓,,2451
黃大仙,彩虹邨翠瓊樓,,2593
黃大仙,彩虹邨金碧樓 (非住宅),15/07/2020,"1612, 1671"
黃大仙,彩虹邨金碧樓 (非住宅),17/07/2020,"1612, 1671, 2009, 2032"
黃大仙,彩虹邨金碧樓 (非住宅),17/07/2020,"1612, 1671, 2032"
黃大仙,彩虹邨金碧樓 (非住宅),17/7/2020,"1612, 1671, 2009, 2032"
黃大仙,彩虹邨金碧樓 (非住宅),26/07/2020,"1612, 1671, 2009, 2032, 2766"
黃大仙,彩虹邨金碧樓,,1834
黃大仙,彩虹邨金碧樓31號 (非住宅),08/07/2020,1468
黃大仙,彩虹邨金華樓,,1804
黃大仙,彩虹邨錦雲樓,,1533
黃大仙,彩虹邨錦雲樓,,1612
黃大仙,彩虹邨錦雲樓,,1671
黃大仙,彩虹邨錦雲樓,,1804
黃大仙,彩虹邨錦雲樓,,1980
黃大仙,彩虹長者綜合服務 嘉峰臺中心 (非住宅),09/07/2020,1612
黃大仙,彩虹長者綜合服務中心 (非住宅),10/07/2020,1612
黃大仙,彩虹長者綜合服務中心 (非住宅),10/7/2020,1612
黃大仙,彩輝邨 (非住宅),22/07/2020,2135
黃大仙,彩輝邨 (非住宅),22/7/2020,2135
黃大仙,彩輝邨彩華樓,,1291
黃大仙,彩輝邨彩華樓,,1295
黃大仙,彩輝邨彩華樓,,1304
黃大仙,彩輝邨彩華樓,,1322
黃大仙,彩輝邨彩華樓,,1361
黃大仙,彩輝邨彩華樓,,1371
黃大仙,彩輝邨彩華樓,,1374
黃大仙,彩輝邨彩華樓,,1388
黃大仙,彩輝邨彩華樓,,1389
黃大仙,彩輝邨彩華樓,,1398
黃大仙,彩輝邨彩華樓,,1401
黃大仙,彩輝邨彩華樓,,1416
黃大仙,彩輝邨彩華樓,,1450
黃大仙,彩輝邨彩華樓,,1455
黃大仙,彩輝邨彩華樓,,1456
黃大仙,彩輝邨彩華樓,,1458
黃大仙,彩輝邨彩華樓,,1487
黃大仙,彩輝邨彩華樓,,1767
黃大仙,彩輝邨彩華樓,,2371
黃大仙,彩輝邨彩華樓,,2502
黃大仙,彩輝邨彩葉樓 (非住宅),13/07/2020,1767
黃大仙,彩輝邨彩葉樓 (非住宅),13/7/2020,1767
黃大仙,彩輝邨彩葉樓,,2547
黃大仙,彩雲(一)邨星辰樓,,2370
黃大仙,彩雲(一)邨星辰樓,,2379
黃大仙,彩雲(二)邨啟輝樓 (非住宅),18/07/2020,1875
黃大仙,彩雲(二)邨豐澤樓,,1940
黃大仙,彩雲商場 (非住宅),12/07/2020,"1361, 1401"
黃大仙,彩雲商場 (非住宅),14/07/2020,"1361, 1401, 1767"
黃大仙,彩雲商場 (非住宅),14/7/2020,"1361, 1401, 1767"
黃大仙,彩雲商場 (非住宅),19/07/2020,"1361, 1401, 1767, 2379"
黃大仙,彩雲商場 大快活 (非住宅),19/07/2020,1903
黃大仙,彩雲商場 大快活 (非住宅),19/7/2020,1903
黃大仙,彩雲商場 好彩酒樓 (非住宅),13/07/2020,1767
黃大仙,彩雲商場 好彩酒樓 (非住宅),13/7/2020,1767
黃大仙,彩雲商場 彩雲街市 (非住宅),14/07/2020,1940
黃大仙,彩雲商場 彩雲街市 (非住宅),14/7/2020,1940
黃大仙,彩雲商場 彩龍皇宮大酒樓 (非住宅),07/07/2020,"1361, 1397"
黃大仙,彩雲商場 彩龍皇宮大酒樓 (非住宅),7/7/2020,"1361, 1397"
黃大仙,彩雲邨星晨樓,,1397
黃大仙,彩雲邨星辰樓,,1758
黃大仙,彩雲邨白鳳樓,,2044
黃大仙,彩雲邨長波樓,,1523
黃大仙,彩雲邨長波樓,,1544
黃大仙,德強苑德賢閣,,2786
黃大仙,德慈樓 新昌燒臘飯店 (非住宅),17/07/2020,1963
黃大仙,德慈樓 新昌燒臘飯店 (非住宅),17/7/2020,1963
黃大仙,德望中學 (非住宅),12/07/2020,"1375, 1429, 1437, 1592"
黃大仙,德望中學 (非住宅),12/7/2020,"1375, 1429, 1437, 1592"
黃大仙,志蓮道5號,,2093
黃大仙,慈安苑安康閣,,1365
黃大仙,慈安苑安康閣,,1393
黃大仙,慈安苑安欣閣,,1603
黃大仙,慈安苑安欣閣,,1604
黃大仙,慈安苑安欣閣,,1679
黃大仙,慈安苑安欣閣,,1706
黃大仙,慈安苑安欣閣,,1761
黃大仙,慈安苑安欣閣,,1958
黃大仙,慈安苑安欣閣,,1963
黃大仙,慈安苑安欣閣,,2014
黃大仙,慈安苑安欣閣,,2187
黃大仙,慈安苑安欣閣,,2380
黃大仙,慈安苑安欣閣,,2828
黃大仙,慈安苑安欣閣,,2856
黃大仙,慈康邨康健樓,,1572
黃大仙,慈康邨康健樓,,1587
黃大仙,慈康邨康健樓,,1588
黃大仙,慈康邨康健樓,,2736
黃大仙,慈康邨康德樓,,1562
黃大仙,慈康邨康德樓,,1607
黃大仙,慈康邨康德樓,,2138
黃大仙,慈康邨康德樓,,2174
黃大仙,慈康邨康添樓,,1567
黃大仙,慈康邨康添樓,,1719
黃大仙,慈康邨康添樓,,2651
黃大仙,慈康邨康添樓,,2653
黃大仙,慈康邨康添樓,,2834
黃大仙,慈康邨康潤樓,,2121
黃大仙,慈康邨康秀樓,,2122
黃大仙,慈康邨康秀樓,,2797
黃大仙,慈愛苑愛仁閣,,1744
黃大仙,慈愛苑愛仁閣,,1775
黃大仙,慈愛苑愛仁閣,,1880
黃大仙,慈愛苑愛仁閣,,2738
黃大仙,慈愛苑愛仁閣,,2835
黃大仙,慈愛苑愛仁閣,,2836
黃大仙,慈愛苑愛勤閣,,1698
黃大仙,慈愛苑愛勤閣,,1702
黃大仙,慈愛苑愛勤閣,,1756
黃大仙,慈愛苑愛富閣,,2570
黃大仙,慈愛苑愛寧閣,,1730
黃大仙,慈愛苑愛寧閣,,1786
黃大仙,慈愛苑愛寧閣,,2202
黃大仙,慈愛苑愛寧閣,,2530
黃大仙,慈愛苑愛慧閣,,1862
黃大仙,慈愛苑愛慧閣,,1954
黃大仙,慈愛苑愛祥閣,,2061
黃大仙,慈愛苑愛祥閣,,2257
黃大仙,慈愛苑愛聰閣,,1440
黃大仙,慈愛苑愛聰閣,,1521
黃大仙,慈愛苑愛聰閣,,1522
黃大仙,慈愛苑愛聰閣,,1531
黃大仙,慈愛苑愛聰閣,,2073
黃大仙,慈愛苑愛聰閣,,2460
黃大仙,慈愛苑愛聰閣,,2758
黃大仙,慈愛苑愛華閣,,2301
黃大仙,慈樂邨樂仁樓,,1410
黃大仙,慈樂邨樂仁樓,,1541
黃大仙,慈樂邨樂仁樓,,1639
黃大仙,慈樂邨樂仁樓,,1798
黃大仙,慈樂邨樂仁樓,,1936
黃大仙,慈樂邨樂仁樓,,2035
黃大仙,慈樂邨樂仁樓,,2881
黃大仙,慈樂邨樂信樓,,1509
黃大仙,慈樂邨樂信樓,,1537
黃大仙,慈樂邨樂信樓,,1538
黃大仙,慈樂邨樂信樓,,1686
黃大仙,慈樂邨樂信樓,,1704
黃大仙,慈樂邨樂信樓,,1720
黃大仙,慈樂邨樂信樓,,2480
黃大仙,慈樂邨樂天樓 (非住宅),13/07/2020,1842
黃大仙,慈樂邨樂天樓 (非住宅),13/7/2020,1842
黃大仙,慈樂邨樂天樓,,1841
黃大仙,慈樂邨樂天樓,,2411
黃大仙,慈樂邨樂安樓,,2285
黃大仙,慈樂邨樂旺樓,,1896
黃大仙,慈樂邨樂旺樓,,2107
黃大仙,慈樂邨樂旺樓,,2160
黃大仙,慈樂邨樂旺樓,,2161
黃大仙,慈樂邨樂旺樓,,2259
黃大仙,慈樂邨樂旺樓,,2643
黃大仙,慈樂邨樂歡樓,,1532
黃大仙,慈樂邨樂歡樓,,1549
黃大仙,慈樂邨樂祥樓,,1779
黃大仙,慈樂邨樂祥樓,,1916
黃大仙,慈樂邨樂祥樓,,1917
黃大仙,慈樂邨樂祥樓,,1959
